document	label
combine the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why did n't hollywood think of this sooner ?	1
that 's because relatively nothing happens .	0
there are as many misses as hits , but ultimately , it finds humor in the foibles of human behavior , and it 's a welcome return to the roots of a genre that should depend on surprises .	1
audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling .	1
its well of thorn and vinegar -lrb- and simple humanity -rrb- has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks .	0
fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away .	1
... unlike -lrb- scorsese 's mean streets -rrb- , ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot .	0
he 's not good with people .	0
a dark-as-pitch comedy that frequently veers into corny sentimentality , probably would not improve much after a therapeutic zap of shock treatment .	0
nair 's cast is so large it 's altman-esque , but she deftly spins the multiple stories in a vibrant and intoxicating fashion .	1
... an airless , prepackaged julia roberts wannabe that stinks so badly of hard-sell image-mongering you 'll wonder if lopez 's publicist should share screenwriting credit .	0
yes , but also intriguing and honorable , a worthwhile addition to a distinguished film legacy .	1
trivial where it should be profound , and hyper-cliched where it should be sincere .	0
is n't it great ?	1
but mostly it 's a work that , with humor , warmth , and intelligence , captures a life interestingly lived .	1
-lrb- gosling 's -rrb- combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .	1
the movie exists for its soccer action and its fine acting .	1
another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better .	1
should have been worth cheering as a breakthrough but is devoid of wit and humor .	0
if you 're a fan of the series you 'll love it and probably want to see it twice .	1
been there , done that ... a thousand times already , and better .	0
the film presents visceral and dangerously honest revelations about the men and machines behind the curtains of our planet .	1
while this one gets off with a good natured warning , future lizard endeavors will need to adhere more closely to the laws of laughter	0
nervous breakdowns are not entertaining .	0
as david letterman and the onion have proven , the worst of tragedies can be fertile sources of humor , but lawrence has only a fleeting grasp of how to develop them .	0
but its storytelling prowess and special effects are both listless .	0
the movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart .	0
laggard drama wending its way to an uninspired philosophical epiphany .	0
whether jason x is this bad on purpose is never clear .	0
an immensely entertaining look at some of the unsung heroes of 20th century pop music .	1
that rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults .	1
though there are entertaining and audacious moments , the movie 's wildly careening tone and an extremely flat lead performance do little to salvage this filmmaker 's flailing reputation .	0
the lead actors share no chemistry or engaging charisma .	0
somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes .	0
none of this is meaningful or memorable , but frosting is n't , either , and you would n't turn down a big bowl of that , would you ?	1
the little girls understand , and mccracken knows that 's all that matters .	1
if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter .	0
shunji iwai 's all about lily chou chou is a beautifully shot , but ultimately flawed film about growing up in japan .	0
-lrb- d -rrb- espite its familiar subject matter , ice age is consistently amusing and engrossing ...	1
adolescents will be adequately served by the movie 's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service . '	1
