document	label
How did U.S.A become involved in the Barbary Wars	0
Who was the inventor of silly putty ?	3
How many horses are there on a polo team ?	5
How did Peabody and Sherman travel through time ?	0
What 's the second-most-used murder weapon in the U.S. ?	1
How many people did Randy Craft murder ?	5
Who is actress Goldie Hawn 's current actor boyfriend ?	3
Who 's baby was Sweet Pea on the Popeye cartoon ?	3
How does blood clot ?	0
Where 's the GUM department store ?	4
What is the origin of the atom ?	0
What is the name of the inventor of silly putty ?	3
When did World War I start ?	5
When was `` the Great Depression '' ?	5
What is the approximate population of Las Vegas , N.M ?	5
What does HIV stand for ?	2
What is poliomyelitis ?	0
What number is at 12 o 'clock on a dartboard ?	5
Mississippi is nicknamed what ?	1
What is a country that starts with the letter x ?	4
What animals did The Amazing Three masquerade as ?	1
What have you not let a tennis ball do if you volley ?	0
What is the difference between the anus and the rectum ?	0
Who is a German philosopher ?	3
How many countries are there ?	5
What were the first words spoken on a film sound track ?	0
What is narcolepsy ?	0
Where is the Orange Bowl ?	4
When did the last Americans leave Vietnam ?	5
In which state are the Mark Twain National Forests ?	4
On what river is Rome built ?	4
What does R.E.M. stand for , as in the rock group R.E.M. ?	2
What country will hit the year 2 first ?	4
What are the names of Jack 's original roommates on Three 's Company ?	3
What is the term for someone who hates mankind ?	1
What South American city features the exclusive Copacabana Beach and Ipanema ?	4
What 's the only color Johnny Cash wears on stage ?	1
What is the `` Global Economy '' ?	0
Define Sinn Fein .	0
How many bytes are in a terabyte ?	5
Boxing Day is celebrated on what date ?	5
What is the origin of the term soda jerk ?	0
Where did Freidreich Wilhelm Ludwig Leichhardt , Prussian born explorer , go to school ?	4
How much of the silver production is manufactured by independent silversmiths ?	5
Who made the most appearances in the center square on Hollywood Squares ?	3
What is the origin of `` barbeque '' ?	0
How much snow equals an inch of rain ?	5
What causes rust ?	0
How much salt is in the oceans ?	5
How does the car in `` Christine '' become possessed ?	0
What strait links the Mediterranean Sea and the Atlantic Ocean ?	4
What is ` Last Chance for Animals ' ?	0
What are Maid-Rites ?	0
What is the largest city in Connecticut ?	4
Who killed Kurt Cobain ?	3
Who invented the radio ?	3
How many people was Randy Craft convicted of murdering ?	5
What currency do they use in Brazil ?	1
What game does Garry Kasparov play ?	1
What store does Martha Stewart advertise for ?	3
What is the average hourly rate of American workers ?	5
Who wrote The Ugly Duckling ?	3
How does a glacier form ?	0
What is a fear of touching ?	1
Who reports the weather on the `` Good Morning America '' television show ?	3
What seven digits follow the area code in the number for long distance information ?	5
What are three ways in which wind is created on the earth ?	1
What was the nickname of German flying ace Manfred von Richthofen ?	3
How do I get my LAN card activated so that it can hook up to another computer without using a HUB ?	0
What is Rona Barrett 's married name ?	3
What was the name of the computer in ` 2001 : A Space Odyssey ' ?	1
What famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat ?	3
Who is the Greek God of the Sea ?	3
What 's the name of the temple that is located near the capital city of Laos ?	4
What is an urban legend ?	0
When was the first railroad from the east coast to the west coast completed ?	5
What countries have the most auto thefts ?	4
Who wrote the lyrics to Porgy and Bess ?	3
Who invented `` The Muppets '' ?	3
In 1990 , what day of the week did Christmas fall on ?	5
Who is the prophet of the religion of Islam ?	3
What color are school buses ?	1
Who was Ezra Taft Benson ?	3
What kinds of animals are in Cambodia ?	1
What war did the Potsdam Conference follow ?	1
What country 's capital is Tirana ?	4
What wrestling star became `` The Incredible Hulk '' ?	3
What is widely used to detect birth defects ?	1
What 's the hardest substance in the human body ?	1
On average , how long time does it take to type a screenplay ?	5
Italy is the largest producer of what ?	1
What ice creams contain seaweed ?	1
What did John Hinckley do to impress Jodie Foster ?	0
Who was the only president to serve two nonconsecutive terms ?	3
What new middle school was built in Philadelphia , Pennsylvania last year ?	3
What Kenyan city is the safari center for East Africa ?	4
Who played Lucas McCain on The Rifleman ?	3
What is `` bloodhound '' ?	0
Whose biography by Maurice Zolotow is titled Shooting Star ?	3
Why are the rooftops in Canada green ?	0
What is the medical condition of hypertension ?	0
What country has the most coastline ?	4
What nationality were the 123 people who died in the Black Hole of Calcutta ?	4
What planet did Percival Lovell discover ?	4
CNN 's first broadcast occurred on what date ?	5
What feathered cartoon characters do Yugoslavians know as Vlaja , Gaja , and Raja ?	3
What is a cullion ?	0
How can I stop or slow down aging ?	0
What ocean liner burned and sank in Hong Kong harbor ?	1
What radio , TV and movie character did Jackie Gleason and William Bendix play ?	3
What is the most popular sport in Japan ?	1
What shampoo prevents eczema , seborrhea , and psoriasis ?	1
What is chronic constipation a symptom of ?	1
What attorneys work for The Center for the Defense of Free Enterprise ?	3
What kind of crystals exist ?	1
How do you match a name to a social security number ?	0
How much did a knight 's armor weigh ?	5
What 's the best way to lose the flab under your chin and around your face ?	1
What prompted the co-pilot of the Enola Gay to enter only `` My God '' in his log ?	0
What was Paul Bunyan 's ox 's name ?	1
Whose cupboard was bare ?	3
Who is the Queen of Holland ?	3
What is the heaviest naturally occurring element ?	1
What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers ?	4
What island group is Guadalcanal a part of ?	4
What 's the difference between sleet and freezing rain ?	0
What is the capital of Yugoslavia ?	4
What is the active ingredient in baking soda ?	1
How old is the Italian artist Maurizio Pellegrin ?	5
What is the quantity of American soldiers still unaccounted for from the Vietnam war ?	5
What are field effect transistors ?	0
What are pomegranates ?	0
What car was driven in the 199 release of `` Smokey and the Bandit '' ?	1
What girl 's name is `` Teddy '' an affectionate form of ?	3
Name of the lady the Great Gatsby pines for ?	3
Who invented the horoscope ?	3
What kind of greeting is appropriate to send on Yom Kippur ?	0
The Kentucky Horse Park is close to which American city ?	4
How do I keep cats out of my flower garden for good ?	0
Which leg does a cat move with its left front leg when walking - its left rear or right rear leg ?	1
Describe the Finnish music personality Salonen 's appearance .	0
What is another name for vitamin B1 ?	1
Who is the richest person in the world , without owning a business ?	3
What film did Lee Marvin win the 1965 best actor Oscar for ?	1
What is the name given to a group of geese ?	1
What are enzymes ?	0
Who markets Spaghetti-o 's ?	3
What was Mel Gibson 's first movie ?	1
What is peyote ?	0
What does Final Four refer to in the sports world ?	1
Where can I find info on research being done on oilseeds thru genetics ?	4
Who domesticated the wild turkey ?	3
What record company was formed by Herb Alpert and Jerry Moss ?	3
What actress holds the record for the most appearances on the cover of Life ?	3
What president kissed the Queen Mother on the lips ?	3
How can I find a phone number of someone if I only know their email address ?	0
Of children between the ages of two and eleven , what percentage watch `` The Simpsons '' ?	5
What is the busiest air travel season ?	5
What country did the Mau Mau Uprising take place in ?	4
Who seized power from Milton Obote in 1971 ?	3
How many miles are there between Tel Aviv , Israel and Memphis , Tennessee ?	5
What country 's flag is field green ?	4
Who was Hitler 's minister of propaganda ?	3
How do I install a tile floor ?	0
How much calcium should an adult female have daily ?	5
Which organization is the Security Council a part of ?	3
In what year did China and the Republic of Korea establish diplomatic relations ?	5
Which Vietnamese terrorist is now a UN delegate in Doonesbury ?	3
Where was George Washington born ?	4
What city is sometimes called The Athens of Switzerland ?	4
What is the function of the appendix ?	0
What President was assassinated by Charles J. Guiteau ?	3
Where did the ukulele originate ?	4
How many colors are there in a rainbow ?	5
What Ivy League school plays its home games at Palmer Stadium ?	3
What is a nematode ?	0
What chain store is headquartered in Bentonville , Arkansas ?	3
What does a heliologist study ?	1
What is bangers and mash ?	0
How long did it take Stanley to find Livingstone ?	5
What is the amount of money owed for illegally having a dog on a beach ?	5
What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?	1
What excuse did the NATO people give for hitting the Chinese embassy ?	0
How many blacks served in the Vietnam War	5
What jockey won 17 Triple Crown races ?	3
How many hands does Bjorn Borg use when hitting his forehand ?	5
How many cubic feet of space does a gallon of water occupy ?	5
What is one of the languages of the Sioux ?	1
How is digital audio used ?	0
How did the tradition of best man start ?	0
What is the longest bone in the human body ?	1
What fowl grabs the spotlight after the Chinese Year of the Monkey ?	1
What are the factors leading to the high teen pregnancy rate in Spartanburg , South Carolina ?	0
What are the 28 tenses in the English language ?	1
How many sonnets did Shakespeare write ?	5
